TransactionID,AccountID,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerOccupation,PreviousTransactionDate,TransactionAmount,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,Target
TX000809,AC00422,2023-05-19 17:28:42,Credit,New York,D000604,190.92.63.219,M016,Branch,Doctor,2024-11-04 08:12:13,644.08,24.0,55.0,1.0,1980.62,1
TX000810,AC00083,2023-11-20 16:28:19,Debit,Mesa,D000105,217.233.219.196,M060,ATM,Retired,2024-11-04 08:11:35,226.66,41.0,168.00000000000003,1.0,10216.25,0
TX000811,AC00125,2023-03-15 16:37:04,Debit,Omaha,D000041,35.67.21.23,M035,ATM,Student,2024-11-04 08:07:06,305.0,22.0,222.0,1.0,944.83,1
TX000812,AC00227,2023-12-08 17:05:33,Debit,San Francisco,D000185,76.0.164.168,M063,Branch,Engineer,2024-11-04 08:09:07,233.1,42.0,37.0,1.0,7469.2,0
TX000813,AC00292,2023-12-25 16:32:44,Debit,San Jose,D000626,34.86.220.205,M077,Online,Doctor,2024-11-04 08:08:21,793.13,68.0,75.99999999999999,1.0,13389.16,3
TX000814,AC00319,2023-12-07 18:28:50,Credit,Nashville,D000641,82.115.199.37,M045,Branch,Retired,2024-11-04 08:08:27,224.19,52.0,93.0,1.0,8475.47,0
TX000815,AC00431,2023-05-01 17:31:34,Credit,Sacramento,D000060,119.163.214.161,M083,Online,Doctor,2024-11-04 08:07:58,214.83,23.0,63.0,1.0,991.6899999999999,1
TX000816,AC00365,2023-02-20 18:03:01,Debit,Houston,D000374,11.167.243.171,M096,Branch,Engineer,2024-11-04 08:07:24,163.46,63.0,111.0,1.0,6953.8,0
TX000817,AC00050,2023-02-08 17:33:08,Debit,San Diego,D000099,186.135.2.148,M061,ATM,Engineer,2024-11-04 08:07:26,194.99,34.0,91.0,1.0,1370.03,1
TX000818,AC00129,2023-08-15 16:57:27,Debit,Mesa,,187.199.178.27,M014,ATM,Doctor,2024-11-04 08:12:18,23.4,46.0,175.0,4.0,14851.28,3
TX000819,AC00366,2023-06-19 18:12:16,Debit,San Diego,D000362,214.125.131.88,M088,ATM,Retired,2024-11-04 08:06:34,227.5,34.0,277.0,1.0,11505.35,3
TX000820,AC00452,2023-07-25 18:28:57,Debit,Fresno,D000647,113.137.153.101,M039,ATM,Student,2024-11-04 08:07:18,259.9,26.0,100.00000000000001,1.0,914.2799999999999,1
,AC00339,2023-10-31 17:06:08,Debit,Colorado Springs,D000133,107.248.120.12,M064,Online,Engineer,2024-11-04 08:10:03,59.51,36.0,55.0,1.0,9955.88,0
TX000822,AC00389,2023-05-22 17:58:55,Credit,Chicago,D000081,56.89.80.133,M096,Branch,Retired,2024-11-04 08:07:43,1074.95,20.0,91.0,1.0,530.86,1
TX000823,AC00188,2023-08-11 16:43:41,Credit,Kansas City,D000071,112.222.0.29,M006,Branch,Student,2024-11-04 08:10:11,112.94,73.0,30.999999999999996,1.0,3807.8399999999997,2
TX000824,AC00039,2023-10-19 16:34:39,Credit,Omaha,D000214,166.41.54.117,M019,Branch,Retired,2024-11-04 08:09:48,11.81,21.0,131.0,1.0,320.25,1
TX000825,AC00319,2023-08-01 17:14:17,Debit,Oklahoma City,D000651,5.50.152.168,M037,Branch,Engineer,2024-11-04 08:07:51,329.14,55.0,14.0,1.0,12033.92,3
TX000826,AC00077,2023-12-15 16:48:08,Debit,Mesa,D000369,19.20.13.234,M038,Branch,Engineer,2024-11-04 08:08:29,154.24,61.0,82.0,1.0,6109.55,2
TX000827,AC00131,2023-04-07 17:37:34,Debit,El Paso,D000593,44.73.3.217,M002,Branch,Doctor,2024-11-04 08:09:46,233.44,20.0,297.0,1.0,1691.88,1
TX000828,AC00180,2023-10-10 18:12:07,Debit,Milwaukee,D000240,49.31.186.82,M070,ATM,Student,2024-11-04 08:06:40,141.8,18.0,116.00000000000001,1.0,1697.67,1
TX000829,AC00249,2023-12-18 18:34:33,Debit,Nashville,D000005,193.221.15.59,M073,Branch,Retired,2024-11-04 08:07:55,209.03,55.0,126.0,1.0,8359.5,0
,AC00454,2023-09-22 17:44:42,Debit,Louisville,D000640,,M051,Online,Retired,2024-11-04 08:11:28,1137.63,26.0,144.0,1.0,1629.12,1
TX000831,AC00076,2023-07-05 16:49:05,Debit,Virginia Beach,D000642,101.120.142.50,M043,ATM,Retired,2024-11-04 08:08:07,261.14,42.0,162.0,1.0,6100.08,2
TX000832,AC00386,2023-04-24 17:16:27,Debit,Austin,D000539,219.98.242.240,M089,Online,Retired,2024-11-04 08:07:44,98.71,32.0,117.0,1.0,10095.23,0
TX000833,AC00444,2023-12-01 17:29:15,Credit,Omaha,D000075,21.190.11.223,M019,Branch,,2024-11-04 08:11:00,87.38,21.0,252.0,1.0,1504.99,1
TX000834,AC00307,2023-11-07 16:36:34,Credit,Seattle,D000228,201.95.180.152,M051,Online,Student,2024-11-04 08:10:47,83.39,32.0,158.0,1.0,13182.11,3
TX000835,AC00397,2023-04-20 17:52:46,Debit,Kansas City,D000531,16.128.130.153,M042,Branch,Engineer,2024-11-04 08:12:09,267.55,46.0,40.0,1.0,4330.04,2
TX000836,AC00078,2023-11-30 17:48:36,Debit,,D000660,205.45.234.42,M022,Online,Retired,2024-11-04 08:08:04,870.05,29.0,39.0,1.0,905.2499999999999,1
TX000837,AC00348,2023-08-10 18:30:37,Debit,San Jose,D000643,24.129.74.189,M031,ATM,Retired,2024-11-04 08:10:46,164.51,78.0,110.0,1.0,3553.69,2
TX000838,AC00169,2023-05-10 16:15:31,Debit,Miami,D000059,105.87.212.115,M093,ATM,Doctor,2024-11-04 08:11:52,758.12,69.0,90.0,1.0,6164.65,2
TX000839,AC00007,2023-07-24 16:07:05,Debit,Dallas,D000561,184.57.159.204,M028,Branch,Retired,2024-11-04 08:08:51,103.76,28.0,188.0,1.0,9626.14,0
TX000840,AC00009,2023-05-04 17:43:59,Credit,Portland,D000270,204.120.80.105,M001,Branch,Retired,2024-11-04 08:09:43,583.92,55.0,139.0,1.0,6364.14,2
TX000841,AC00065,2023-10-25 16:03:16,Debit,Tucson,D000554,184.185.209.72,M086,Branch,Student,2024-11-04 08:10:37,204.06,77.0,159.0,1.0,4351.83,2
TX000842,AC00362,2023-05-08 17:29:00,Debit,Atlanta,D000377,57.232.212.116,M018,Online,Student,2024-11-04 08:07:18,53.51,56.0,165.0,1.0,5773.5,2
TX000843,AC00444,2023-12-27 18:55:13,Debit,,D000644,16.94.155.46,M001,Branch,Doctor,2024-11-04 08:07:45,1108.46,30.0,262.0,1.0,9257.04,0
TX000844,AC00106,2023-10-12 17:20:30,Debit,Phoenix,D000608,199.103.32.145,M003,ATM,Student,2024-11-04 08:06:50,52.95,68.0,14.0,1.0,6335.58,2
TX000845,AC00241,2023-01-16 17:28:48,Credit,Nashville,D000472,38.164.132.63,M011,Branch,Doctor,2024-11-04 08:11:39,120.17,49.0,105.0,1.0,5403.79,2
TX000846,AC00092,2023-05-10 16:38:07,Debit,Memphis,D000518,173.232.121.213,M035,Online,Doctor,2024-11-04 08:09:45,220.8,31.0,28.0,1.0,8135.31,0
TX000847,AC00173,2023-09-21 16:42:38,Debit,Houston,D000266,46.150.175.171,M017,ATM,Doctor,2024-11-04 08:07:34,119.01,45.0,87.0,1.0,9798.26,0
TX000848,AC00363,2023-03-20 18:12:30,Credit,Tucson,D000228,205.45.234.42,M009,ATM,Student,2024-11-04 08:11:45,183.32,21.0,74.0,1.0,137.42,1
TX000849,AC00185,2023-09-08 17:09:54,Credit,Baltimore,D000150,39.129.125.110,M037,Branch,Retired,2024-11-04 08:11:32,858.88,60.0,227.0,1.0,7015.46,0
TX000850,AC00370,2023-12-01 17:01:30,Debit,Jacksonville,D000442,173.232.121.213,M097,Branch,Engineer,2024-11-04 08:07:50,11.46,41.0,128.0,1.0,2356.71,1
TX000851,AC00124,2023-02-08 18:27:49,Debit,El Paso,D000079,74.58.165.67,M027,ATM,Doctor,2024-11-04 08:07:14,61.37,75.0,164.0,1.0,4294.44,2
TX000852,AC00412,2023-03-13 16:59:33,Debit,Sacramento,D000227,134.140.85.231,M055,Online,Doctor,2024-11-04 08:11:35,103.08,49.0,150.0,1.0,9251.38,0
TX000853,AC00068,2023-06-22 16:08:43,Debit,Oklahoma City,D000551,14.200.197.126,M083,Online,Student,2024-11-04 08:07:29,1.2100000000000002,55.0,196.0,1.0,7542.739999999999,0
TX000854,AC00321,2023-04-04 16:12:25,Credit,Dallas,D000263,86.220.59.252,M086,Online,Doctor,2024-11-04 08:12:18,425.18,26.0,172.0,1.0,9880.71,0
TX000855,AC00302,2023-05-24 16:21:09,Debit,Columbus,D000314,9.230.41.239,M045,Online,Retired,2024-11-04 08:12:22,60.96,52.0,238.0,1.0,6189.24,2
TX000856,AC00217,2023-06-02 16:49:03,Debit,Jacksonville,D000674,167.95.191.52,M089,Branch,Student,2024-11-04 08:09:58,64.21,51.0,37.0,1.0,12540.18,3
TX000857,AC00298,2023-11-24 17:35:47,Credit,San Antonio,D000265,142.160.124.244,M091,Online,Retired,2024-11-04 08:07:19,523.02,53.0,83.0,1.0,4586.11,2
TX000858,AC00327,2023-02-27 16:07:38,Debit,Phoenix,D000295,96.162.11.85,M072,ATM,Student,2024-11-04 08:07:53,50.26,65.0,164.0,1.0,1519.38,1
TX000859,AC00054,2023-11-14 16:37:42,Debit,Sacramento,D000156,6.204.110.7,M018,Branch,Doctor,2024-11-04 08:09:00,110.08,19.0,95.0,1.0,1447.26,1
TX000860,AC00403,2023-11-06 16:19:31,Debit,Mesa,D000129,219.98.242.240,M049,ATM,Retired,2024-11-04 08:08:33,54.47,23.0,34.0,1.0,1131.42,1
TX000861,AC00397,2023-01-20 16:23:48,Debit,Chicago,D000334,37.213.85.222,M037,Online,Student,2024-11-04 08:07:54,79.76,68.0,115.0,1.0,10278.75,0
TX000862,AC00383,2023-11-15 18:56:02,,Chicago,D000046,184.4.253.143,M088,ATM,Student,2024-11-04 08:08:34,16.79,30.0,146.0,1.0,535.15,1
TX000863,AC00450,2023-10-09 18:20:39,Debit,Detroit,D000371,175.210.47.87,M012,Branch,Engineer,,1531.31,18.0,61.99999999999999,4.0,859.8599999999999,1
TX000864,AC00086,2023-02-14 16:55:26,Debit,Baltimore,D000494,213.207.62.176,M074,ATM,Student,2024-11-04 08:08:03,68.62,29.0,157.0,1.0,13891.47,3
TX000865,AC00156,2023-05-15 18:44:04,Debit,San Antonio,D000218,186.135.2.148,M040,,Engineer,2024-11-04 08:08:53,643.38,18.0,105.0,1.0,1046.74,1
TX000866,AC00418,2023-06-29 17:51:45,Debit,Fort Worth,D000209,160.212.125.105,M087,ATM,Doctor,2024-11-04 08:11:23,328.34,42.0,30.999999999999996,1.0,2840.45,1
TX000867,AC00263,2023-09-18 17:41:29,Debit,Fort Worth,D000276,79.227.202.117,M070,ATM,Doctor,2024-11-04 08:07:42,72.68,69.0,44.0,1.0,6216.77,2
TX000868,AC00009,2023-03-03 18:23:29,Debit,Atlanta,D000356,3.200.166.167,M054,Branch,Student,2024-11-04 08:09:45,354.76,51.0,279.0,1.0,10141.92,0
TX000869,AC00436,2023-09-18 16:00:54,Debit,Omaha,D000069,135.73.131.111,M042,Branch,Doctor,2024-11-04 08:12:20,793.88,22.0,252.0,1.0,1404.06,1
TX000870,AC00399,2023-06-13 16:06:05,Debit,Charlotte,D000138,170.99.15.217,M084,Online,Engineer,2024-11-04 08:12:03,29.22,27.0,69.00000000000001,1.0,7795.79,0
TX000871,AC00182,2023-08-31 16:42:18,Debit,El Paso,D000098,80.90.35.146,M077,ATM,Doctor,2024-11-04 08:11:02,653.97,37.0,100.00000000000001,1.0,3886.65,2
TX000872,AC00482,2024-01-01 16:53:32,Credit,Tucson,D000055,8.244.162.185,M015,ATM,Engineer,2024-11-04 08:11:43,366.43,21.0,91.99999999999999,1.0,1560.45,1
TX000873,AC00475,2023-06-05 18:09:44,Debit,Louisville,D000105,189.248.139.91,M056,Branch,Retired,2024-11-04 08:07:10,120.86,33.0,162.0,4.0,13566.58,3
TX000874,AC00253,2023-07-03 18:46:29,Debit,San Francisco,D000413,179.132.235.182,M028,ATM,Retired,2024-11-04 08:11:14,233.74,72.0,142.0,1.0,4749.54,2
TX000875,AC00376,2023-03-29 16:20:33,Debit,Kansas City,D000667,79.47.176.19,M085,Online,Engineer,2024-11-04 08:11:31,471.84,18.0,138.0,1.0,1044.33,1
TX000876,AC00058,2023-08-01 16:11:52,Debit,Kansas City,D000429,32.169.88.41,M024,Online,Engineer,2024-11-04 08:06:32,213.4,73.0,100.00000000000001,1.0,2012.24,1
TX000877,AC00304,2023-01-02 16:07:17,Debit,Washington,D000685,150.231.20.169,M069,Online,Retired,2024-11-04 08:07:22,254.20999999999998,48.0,45.99999999999999,1.0,2487.2,1
TX000878,AC00035,2023-10-26 16:54:32,Debit,New York,D000671,136.172.149.77,M030,Online,Retired,2024-11-04 08:11:18,577.73,37.0,63.0,1.0,14977.99,3
TX000879,AC00366,2023-08-31 16:16:15,Debit,Los Angeles,D000353,48.89.167.189,M046,Branch,Engineer,2024-11-04 08:06:36,170.26,27.0,265.0,1.0,1969.48,1
TX000880,AC00362,2023-08-07 18:02:59,Credit,Charlotte,D000652,148.234.210.167,M061,Online,,2024-11-04 08:07:52,337.73,78.0,107.0,4.0,7001.2,0
TX000881,AC00094,2023-08-08 17:07:42,Debit,Portland,D000052,47.167.178.158,M023,ATM,Doctor,2024-11-04 08:11:50,330.61,64.0,113.0,1.0,2525.25,1
TX000882,AC00225,2023-09-06 18:43:52,Debit,Indianapolis,D000532,10.223.224.50,M021,Online,Engineer,2024-11-04 08:10:00,132.33,35.0,47.0,1.0,7457.94,0
TX000883,AC00474,2023-03-13 17:26:41,Debit,Philadelphia,D000418,14.200.197.126,M069,ATM,Doctor,2024-11-04 08:09:17,74.04,18.0,66.0,1.0,1690.23,1
TX000884,AC00448,2023-05-10 16:27:51,Debit,Raleigh,D000450,162.207.77.170,M041,ATM,Student,2024-11-04 08:09:31,197.18,28.0,135.0,1.0,3114.92,1
TX000885,AC00439,2023-08-22 16:31:34,Debit,Jacksonville,D000389,146.53.16.47,M085,Online,Engineer,2024-11-04 08:12:11,21.15,70.0,180.0,1.0,3466.74,2
TX000886,AC00133,2023-02-13 16:53:17,Credit,San Francisco,D000315,13.188.62.74,M092,Online,Engineer,2024-11-04 08:09:16,590.01,29.0,140.0,3.0,9791.74,0
TX000887,AC00480,2023-02-06 16:54:19,Debit,Columbus,D000074,57.141.198.111,M001,Branch,Retired,2024-11-04 08:10:55,697.82,44.0,153.0,1.0,6824.0,0
TX000888,AC00265,2023-02-27 16:48:02,Credit,Milwaukee,D000304,66.255.7.16,M096,Branch,Engineer,2024-11-04 08:06:42,302.76,38.0,88.0,3.0,8583.39,0
TX000889,AC00176,2023-08-21 17:19:06,Debit,Atlanta,,96.115.67.230,M039,Branch,Retired,2024-11-04 08:11:34,148.0,20.0,35.0,1.0,1488.65,1
TX000890,AC00278,2023-10-04 16:00:54,Credit,Colorado Springs,D000496,77.92.193.22,M051,Online,Engineer,2024-11-04 08:08:39,22.26,19.0,56.0,1.0,5583.88,2
TX000891,AC00216,2023-10-23 16:35:48,Debit,Colorado Springs,D000090,184.185.209.72,M065,ATM,Retired,2024-11-04 08:09:58,0.86,25.0,139.0,1.0,1357.22,1
TX000892,AC00431,2023-01-09 16:36:16,Debit,Omaha,D000527,134.222.122.238,M028,ATM,Doctor,2024-11-04 08:09:24,757.1,65.0,203.0,1.0,10553.23,0
TX000893,AC00063,2023-05-19 18:32:45,Debit,Jacksonville,D000689,124.180.225.109,M010,Online,Retired,2024-11-04 08:06:38,38.81,25.0,145.0,1.0,1619.6,1
TX000894,AC00090,2023-11-09 17:51:35,Debit,Las Vegas,D000268,52.1.78.30,M055,Branch,Retired,2024-11-04 08:10:47,76.51,49.0,120.0,4.0,9475.4,0
TX000895,AC00133,2023-11-20 17:15:13,Debit,Detroit,D000560,207.157.126.125,M059,Branch,Student,2024-11-04 08:08:19,32.46,31.0,10.0,1.0,8656.18,0
TX000896,AC00357,2023-11-13 17:47:07,Credit,Philadelphia,D000434,190.92.63.219,M100,Branch,Student,2024-11-04 08:11:15,1022.7499999999999,62.0,158.0,1.0,207.74,1
TX000897,AC00404,2023-04-03 16:25:35,Debit,Kansas City,D000110,221.169.49.152,M043,Online,Doctor,2024-11-04 08:08:14,20.64,22.0,59.00000000000001,1.0,949.38,1
TX000898,AC00390,2023-11-06 16:42:34,Credit,Detroit,D000317,204.120.80.105,M023,Online,Doctor,2024-11-04 08:11:01,662.11,23.0,219.0,1.0,1996.38,1
TX000899,AC00083,2023-10-23 18:00:29,Debit,San Diego,D000319,91.204.200.167,M078,Online,Student,2024-11-04 08:06:40,288.77,55.0,110.0,1.0,8836.51,0
TX000900,AC00161,2023-06-29 16:57:52,Debit,Omaha,D000044,167.67.137.223,M091,Branch,Doctor,2024-11-04 08:10:59,35.05,30.0,105.0,1.0,14330.47,3
TX000901,AC00425,2023-03-13 17:34:30,Debit,New York,D000682,133.223.159.151,M068,Branch,Student,2024-11-04 08:07:27,214.73,46.0,26.0,1.0,5368.42,2
TX000902,AC00363,2023-11-06 17:19:21,Credit,Detroit,D000251,107.247.202.71,M044,Online,Student,2024-11-04 08:12:01,25.38,57.0,66.0,1.0,8616.05,0
TX000903,AC00385,2023-10-12 16:17:47,Credit,San Diego,D000245,106.244.1.47,M014,Online,Engineer,2024-11-04 08:09:00,617.66,41.0,40.0,1.0,5906.58,2
TX000904,AC00045,2023-07-21 17:56:49,Debit,Seattle,D000697,87.234.36.48,M072,Online,Retired,2024-11-04 08:10:20,446.39,63.0,77.0,1.0,7863.6,0
TX000905,AC00480,2023-05-17 16:30:05,Debit,Detroit,D000135,54.252.249.33,M065,Branch,Doctor,2024-11-04 08:07:39,377.92,33.0,204.0,1.0,2254.71,1
TX000906,AC00369,2023-02-22 16:17:29,Credit,Los Angeles,D000317,89.237.88.251,M036,ATM,Student,2024-11-04 08:07:13,11.04,30.0,43.0,1.0,6983.04,0
TX000907,AC00109,2023-02-27 18:33:48,Debit,Detroit,D000660,218.83.2.94,M056,ATM,Engineer,2024-11-04 08:10:28,275.46,36.0,67.0,1.0,9697.75,0
TX000908,AC00264,2023-10-04 17:41:08,Debit,Miami,D000464,141.241.241.128,M067,,Engineer,2024-11-04 08:11:57,179.76,78.0,81.0,1.0,5909.52,2
TX000909,AC00076,2023-01-30 16:38:59,Credit,Portland,D000069,40.244.94.218,M080,Online,Student,2024-11-04 08:09:38,32.34,44.0,45.0,1.0,7847.619999999999,0
TX000910,AC00438,2023-11-16 17:57:45,Debit,Colorado Springs,D000035,184.146.10.88,M081,Online,Doctor,2024-11-04 08:11:48,273.92,79.0,109.0,1.0,4543.56,2
TX000911,AC00453,2023-02-13 16:43:40,Debit,Boston,D000373,6.44.165.160,M056,Online,Retired,2024-11-04 08:06:27,375.45,19.0,32.0,1.0,1307.23,1
TX000912,AC00222,2023-09-29 17:31:24,Debit,Raleigh,D000163,137.33.78.168,M080,ATM,Student,2024-11-04 08:08:45,388.98,23.0,155.0,1.0,1819.91,1
TX000913,AC00179,2023-08-14 16:40:38,Credit,Fort Worth,D000203,198.73.211.114,M087,Branch,Retired,2024-11-04 08:09:27,492.84,25.0,37.99999999999999,1.0,577.67,1
TX000914,AC00386,2023-05-22 16:48:08,Debit,Phoenix,D000487,137.33.78.168,M030,ATM,Engineer,2024-11-04 08:10:50,148.85,57.0,25.000000000000004,1.0,7802.360000000001,0
TX000915,AC00171,2023-11-10 16:26:28,Debit,San Jose,D000527,93.146.251.20,M033,ATM,Doctor,2024-11-04 08:06:37,391.66,50.0,103.0,1.0,2406.31,1
TX000916,AC00336,2023-09-25 16:58:25,Debit,Chicago,D000445,6.44.165.160,M053,ATM,Student,2024-11-04 08:07:32,185.99,41.0,53.00000000000001,1.0,402.45,1
TX000917,AC00272,2023-05-23 17:12:39,Debit,San Antonio,D000480,219.193.239.152,M065,Online,Retired,2024-11-04 08:07:28,322.48,27.0,57.0,1.0,1238.43,1
TX000918,AC00402,2023-07-06 16:04:39,Credit,Nashville,D000648,186.54.68.246,M099,Branch,Retired,2024-11-04 08:10:34,20.27,18.0,22.0,1.0,796.3499999999999,1
TX000919,AC00136,2023-11-10 16:32:24,Credit,Phoenix,D000437,88.55.149.101,M004,ATM,Engineer,2024-11-04 08:08:40,280.61,47.0,129.0,3.0,7888.76,0
TX000920,AC00280,2023-08-10 16:39:33,Credit,Colorado Springs,D000033,169.67.220.37,M068,Branch,Engineer,2024-11-04 08:11:42,199.02,61.0,269.0,1.0,4658.89,2
TX000921,AC00352,2023-02-23 18:23:29,Debit,Memphis,D000103,188.124.181.12,M094,Online,Student,2024-11-04 08:11:29,104.23,63.0,107.99999999999999,1.0,5009.29,2
TX000922,AC00495,2023-05-09 16:47:42,Debit,Tucson,D000042,189.20.224.220,M011,Online,Engineer,2024-11-04 08:10:02,353.59,52.0,109.0,5.0,1822.34,1
,AC00061,2023-11-20 16:06:10,Debit,Columbus,D000484,159.37.30.154,M058,Branch,Retired,2024-11-04 08:09:46,55.86,39.0,68.00000000000001,1.0,5346.46,2
TX000924,AC00129,2023-06-05 16:27:31,Debit,Houston,D000651,147.119.62.178,M075,ATM,Doctor,2024-11-04 08:10:54,10.77,31.0,178.0,1.0,10704.95,3
TX000925,AC00237,2023-02-06 16:42:16,Debit,San Jose,D000248,197.162.55.147,M044,Online,Doctor,2024-11-04 08:07:46,95.55,33.0,51.00000000000001,1.0,2434.74,1
TX000926,AC00230,2023-11-27 16:10:37,Debit,New York,D000377,161.25.82.11,M092,Online,Engineer,2024-11-04 08:07:11,477.07,27.0,278.0,1.0,6568.07,2
TX000927,AC00224,2023-11-16 17:14:01,Debit,Sacramento,D000640,221.23.158.87,M043,ATM,Engineer,2024-11-04 08:11:08,9.1,52.0,63.0,1.0,2791.45,1
TX000928,AC00354,2023-01-23 16:48:16,Debit,Tucson,D000530,38.164.132.63,M065,Branch,Student,2024-11-04 08:06:39,21.41,57.0,99.0,1.0,658.91,1
TX000929,AC00479,2023-01-30 18:50:00,Debit,San Antonio,D000028,211.45.75.44,M057,Branch,Student,2024-11-04 08:08:53,278.28,28.0,26.0,1.0,1346.88,1
TX000930,AC00329,2023-02-13 17:49:27,Debit,Colorado Springs,D000082,120.16.186.17,M050,ATM,Student,2024-11-04 08:12:22,388.1,73.0,40.0,1.0,3022.12,1
TX000931,AC00160,2023-01-23 17:22:25,Debit,Atlanta,D000667,14.200.197.126,M071,Branch,Doctor,2024-11-04 08:11:06,215.39,27.0,215.99999999999997,1.0,1582.55,1
TX000932,AC00050,2023-04-28 18:52:30,Credit,Virginia Beach,D000285,120.32.147.210,M001,Online,Student,2024-11-04 08:12:12,194.37,66.0,161.0,1.0,14395.88,3
TX000933,AC00200,2023-04-03 16:01:51,Credit,Mesa,D000242,200.22.195.243,M016,Online,Engineer,2024-11-04 08:07:51,37.7,20.0,109.0,1.0,1741.1,1
TX000934,AC00254,2023-03-10 18:59:46,Debit,Charlotte,D000536,156.187.182.236,M092,Online,Doctor,2024-11-04 08:09:33,19.59,64.0,122.0,1.0,1061.69,1
TX000935,AC00456,2023-01-19 16:45:16,Credit,San Jose,D000294,190.164.160.79,M091,Branch,Doctor,2024-11-04 08:10:47,81.35,41.0,103.0,1.0,7192.45,0
TX000936,AC00320,2023-04-20 16:01:05,Debit,Charlotte,D000063,197.23.128.119,M079,Branch,Student,2024-11-04 08:09:17,314.54,58.0,228.0,1.0,9923.45,0
TX000937,AC00446,2023-02-02 16:52:26,Debit,Atlanta,D000416,145.246.171.225,M100,Branch,Student,2024-11-04 08:07:34,466.64,58.0,11.0,1.0,10915.11,3
TX000938,AC00292,2023-11-13 16:42:16,Debit,Los Angeles,D000422,94.37.250.128,M025,,Engineer,2024-11-04 08:09:44,397.01,22.0,100.00000000000001,1.0,719.52,1
TX000939,AC00111,2023-09-27 18:52:36,Debit,Boston,D000589,115.241.186.164,M047,Branch,Doctor,2024-11-04 08:07:17,472.48,55.0,87.0,1.0,7128.82,0
TX000940,AC00157,2023-11-10 18:28:09,Credit,Los Angeles,D000104,57.166.147.242,M061,ATM,Doctor,2024-11-04 08:07:39,67.15,59.0,14.0,1.0,9028.49,0
TX000941,AC00429,2023-10-23 16:03:09,Debit,Louisville,D000222,201.114.165.141,M024,Branch,Engineer,2024-11-04 08:11:41,102.67,79.0,119.0,1.0,4656.94,2
TX000942,AC00182,2023-01-30 16:34:16,Debit,Memphis,D000116,100.4.40.132,M036,ATM,Engineer,2024-11-04 08:10:17,460.09,35.0,146.0,3.0,6990.64,0
TX000943,AC00166,2023-12-12 17:41:53,Debit,Houston,D000102,155.37.19.43,M019,ATM,Retired,2024-11-04 08:07:42,453.49,66.0,147.0,1.0,6366.43,2
TX000944,AC00005,2023-02-22 17:29:36,Debit,Raleigh,D000360,179.43.245.131,M029,Branch,Engineer,2024-11-04 08:06:53,267.17,26.0,170.0,1.0,1382.62,1
TX000945,AC00459,2023-02-13 18:17:28,Debit,Phoenix,D000638,168.36.49.167,M036,Online,Engineer,2024-11-04 08:10:40,111.26,66.0,43.0,1.0,14350.11,3
TX000946,AC00432,2023-07-24 17:09:05,Debit,Fort Worth,D000027,31.75.105.19,M032,ATM,Doctor,2024-11-04 08:12:13,121.17000000000002,68.0,158.0,1.0,12990.77,3
TX000947,AC00317,2023-07-12 16:11:30,Debit,Philadelphia,D000038,193.190.29.63,M039,Online,Retired,2024-11-04 08:09:23,213.28,51.0,94.0,1.0,4835.91,2
TX000948,AC00377,2023-06-21 16:52:25,Debit,Kansas City,D000622,176.96.83.253,M080,Branch,Doctor,2024-11-04 08:09:28,187.88,60.0,180.0,1.0,2154.58,1
TX000949,AC00130,2023-07-04 17:50:02,Debit,Portland,D000646,116.43.88.219,M053,Branch,Retired,2024-11-04 08:11:48,471.88,34.0,141.0,1.0,14833.34,3
TX000950,AC00236,2023-12-05 17:57:39,Debit,Fort Worth,,5.252.94.135,M015,Branch,Student,2024-11-04 08:08:31,83.79,57.0,47.0,1.0,5061.3,2
TX000951,AC00243,2023-08-21 17:10:10,Debit,Fresno,D000548,78.69.172.205,M005,ATM,Student,2024-11-04 08:08:32,212.14,72.0,105.0,1.0,7225.06,0
TX000952,AC00017,2023-03-01 17:43:22,Debit,Indianapolis,D000514,81.248.235.147,M081,ATM,Student,2024-11-04 08:09:23,99.16,79.0,202.0,1.0,2607.58,1
TX000953,AC00295,2023-11-29 16:46:49,Debit,Mesa,D000441,155.37.19.43,M021,ATM,Doctor,2024-11-04 08:08:44,839.33,60.0,86.0,1.0,11538.97,3
TX000954,AC00187,2023-04-10 17:53:04,Credit,Philadelphia,D000292,214.32.109.197,M092,Branch,Retired,2024-11-04 08:10:27,29.91,76.0,43.0,3.0,2834.84,1
TX000955,AC00395,2023-07-10 17:29:39,Debit,,D000271,119.163.214.161,M062,Branch,Engineer,2024-11-04 08:06:44,4.24,38.0,37.99999999999999,1.0,7822.729999999999,0
TX000956,AC00225,2023-04-24 16:49:48,Credit,Fresno,D000674,39.129.125.110,M026,Branch,Engineer,2024-11-04 08:09:44,50.29,58.0,64.0,1.0,7604.9,0
TX000957,AC00355,2023-03-13 16:10:41,Debit,Jacksonville,D000649,210.136.14.108,M066,ATM,Student,2024-11-04 08:11:25,135.85,57.0,269.0,1.0,1480.39,1
TX000958,AC00217,2023-12-04 16:27:40,Debit,Miami,D000649,86.103.2.29,M065,Branch,Student,2024-11-04 08:09:38,368.53,68.0,34.0,1.0,13696.31,3
TX000959,AC00282,2023-11-27 16:37:11,Debit,Mesa,D000485,186.135.2.148,M085,ATM,Engineer,2024-11-04 08:10:47,17.95,64.0,135.0,1.0,12344.9,3
